TASK,NAME,EMAIL,STATUS,CREATED_AT,UPDATED_AT,DELETED_AT,FILED1,FILED2
"Xerox 1980","Neola Schneider",807,-166.85,4.28,6.18,Nunavut,HhlimSrhuWsQoQT9vkfEK4LXoB3Iq5Z+6P4blw2ehB2El+pvUVpJqsdtEQVuSUnWMSlaxXW0SSxXkP2UcgzaPZgTyVjRUX91pf3LIptayAZsnk+nZEL7CUKUFIgLHDpgIf5lMETMTLcj6/ZvzjX2oKBoXV0bbgBbZh8Oc5JAWhta5hfK7GXVwW5A797ax+0hmrjpad6ISanAzPiVDgZjT+mS3VPQYSZt5oXaEK7lxCu5yf4+eMcCENbwv5WdKdAc2p134hI+AHgro/gT0+iyOfLmn/FQ6787MjR8LQ+8kW2MAubnu052VoqFiEoeZLxIP2FD2Xa9czPrn9BpsGnABJ0aZ6kgPYQYEcWT6n3R9tRV56fh0bo5vhq1M2DR7INE+yQMzLRfj+HzTw3X2NJ4i75cDAXycN1TkwKIz/HN0h+wCdmDRmmXXT6yC0l/BLk6cieGbuhFXbtU7FKOuSRm5q424mP4lxDv3PY6bCxdBwAEl3JvD411Of7+aRaRO0hIJ79Bgu9J5JdDvjQ5smMGKzLMp3pbFVujOUzt66bQsj5kustHP+Z+4Gi6a3aPKyqTiGCposs5rYG68emNZOWBDLq1Ga9+B2mtm5FEwHPGjzEQXVqXgOkrep98a+4XXaINZBqrA47w4rLwCECpwTHu19Unk9Clzew9Fc+5w4cHXnA=,Lz873UbTr8PngCW/bKPzb/tPXXhDNIq1P/YicfZiEz+aPEUfm0fuEZpTx/OLNm4fgtRNl/79BMBqgYZp6AfBGH+mx8bWbJCLiWM0sDaF/uY/f31bNCOJr0onx/6o6y7k29QW3xlylQ6r25oHa388NnkdqQzceOTMn6nbOwF6f1ICabqhYiP7w49DgPtNJqNhmpKG2qAlJtwEQ6TK0FTSmQGj7c26PuZxdKt1lOQ9NF3MFzKD4OZI/aT7owQfPDMGISl4aQT8I0sjpblrzEmOg3PAfMeHCuvlvh7APVhPZeqQDU4VQo/QRSBR30yeU+beW0757TLeIEdenLeuyYyPSv52ttOL/DY/g8v344wpblDkeHJm9IKg128ZgzZU+TUMeAhg0D17ZLrkuHfFSAuRxNo9ebBu3d8AaYhtoZ0NBhGko9rf/g2X0bP5hyB+qKWtqPkwEod14gScVf9MGK0u4eHgJLIz13VsMSg4H97HsozE8ymtKUxvGbf5nhCgaGitrVSVrZl476/JH0qho/gEqFj6g2451s0DUHMoehXgi7Yp6RwxOpY/6/nbbddfniLA8Ra5LXnvIQ2/F47o71WB1JcVOWht9GW+XqZpIkzOWaHHfRhVJTl1y1HZi01mZlFmyNQTxHONdu9DHc7sj+KVvNaUSo2CYK03DkPdfjyNcNs=
"Advantus Map Pennant Flags and Round Head Tacks","Neola Schneider",807,-14.33,3.95,2,Nunavut,WNKf9ATMcT4ytaLcDCXGhbAKJseyWbiTd2su3Nq/uCDOZo8OrdLmZSdxNgGvehD+f8NnN8DRL/1mORsiAZvMKO9AGmSnTM8gUaNtn0YBAG8kVM6UOAY8cqei4wPSs0MMNeZyDXzm6TeRkiAisNESBlZ6gP4ieRUClzawBxw6zF64V+aVo8upvIr7MiwAm2JP6SMUjl/+EeyJpM886l+GtA0OhagbJZA5Z+IbRH6hCv7N2RkqZkCw2r6L/ev0h+KJlJkLBE7HyD1dwiUkDfLDhat7ekXStHzO0DS5qiY2iJYXab5Zfvm9v+rYWxkL2H6IKKIE4W1KdWGCLjk+m7E6w4IqF4ZKw/t1rXBx+tNlOUm82iZh4I5N132mGu1e2J+LQqUeGAQNDMUDy2J/YpW2cSzN0D1bAFo5y8WViRFlcTmEDjOc6zjL8rvmCqIReKH2vuBF0VXaim7xMzL1R/biaE1NLHOsC0A/uQf15yZND99laS5r/5l0h0UjzGWFYBBF5+H0PjLQGLddp2rCQAko4f7t2jRRffW+Iq19McqaqopM3bG9euTj5dFOVzpH66XHJH1gH1NRq+G5ohSoHzG07T9bcZTfBBvzOB+G0YFwi6ElsOC54XvOsnXoU+GuKhy2+Jxi7DaRyX+xD+pH6IZg29P1eemptyCPNZnKAbasYT0=,hwThN30JSlZtkRPYQ6QiZffMTIv2Kb9rRSralkcu6cUGmf2E84Wn3kc5arUlAhDQ4XNzQeHJ56ISWGWxVPKEh7eRqsggoLlVQc4AujEDcLoqwUphMkWtF18MqBizi9Q9mfk0mmMmfOy831N5xRB0qExBwWO40j2z4j+NvI8JBPU8E6ZJoDT8uoFSPT4sqbD6hi8MfR81nxkD51Laci4c5//naUTe15xZcoAIy7Uo7lMgvMP6BOh0u8H015bxIfhdeiFl5jDTCp05IgLX2b/SoClNpXLMOyUgqLopL1Krp5cwWg0DTdinsIKTKyqhRY1Ugh/I2ghz3Uo2xY2sKvXJDojggukXjl4eXXW2Q90dSRTlBVV9IdOx86p8GmYarqtY4Afy7VWOSTw9aNgRr4OPZVGFHB+pegkKsR8VGuxjGR2YTIweN8Atlzf+1AyzfH3VkCbPja/QXK29nYy8X51YjvBIDa+/Bj+lamRtNxJUUNtVr6aeXzTyWFruE7BeFD3uOpaSrJsSifOe7E6WsCHxxigw8YSCyWdnUK0h2q1Qs1Q1liRyqNN/ZbSc2Beybbs/T2Y0W1QBHUzy6hUzE7w0JWpE4IbT7J0QTfWM6BUoyhagMOd46fl8Im/2w0ZBtPhv8EzIfN6I8y8+y6RjEeyZvTvCD1laNLNwjrVVwjEQO1A=
"Holmes HEPA Air Purifier","Carlos Daly",868,134.72,21.78,5.94,Nunavut,GwhhE1OBDKbA4qD/zanK/l5Fxa9B1FLSmg5H/pG64M4t+DiXQWeC6Uxqfx5V5nboowCdA+mPPl+6nFGxc+KnBcnVO9zyg0XgTsjXXSz0sk6iTCkYad9uWN9vOLIC+TRbPLOtimvZiPfKmeCTbydkJNSOa9mIM3BVOCNcGjALllhnB96/Zwg+SLzh83x9q0Gq2tZtYme0u9hQnzl+x0AenHA/QfWZf+GFP46MvTENVII+xqAJuA9w+2crbwPZc5upd31o7vxozxt1BqaYSW2N3ThYEiZhKbs4hY8L5SHKcduEPdaXvJaKOungmsja58QMN9v7U10WaRDGu3UwUtvPSIMx4NhGSkOOBC+ftTIDs4TxBw7DilTATKm/656uQiQJP0Fk+KKnoSQoLNsF+zSfk+BZLW4RceEjzvZU4bwhb/z7bz4sj9NvtNeB3Z9nlpnzlRHWBWYWgLyy1IjjmSV0nVnUjcH2rlEbfAC24HSHBMtF3cJV/moJ9spOIDYfNd7c55pALC2/JnTW4QacKke/+JvR0jN70xbYPWKbFCdQo47Ade7mDPyja+uprPYWYXrSiCiIywMB7ZrPj+j7OT4wroNu5MfSCK4I7tg27Z/j5nT48nZuYaDHXfH8A6/JPX/8I9wDpyDJAyrESoW62xWcMuw2zbtOtFQ3RNzOm9C2Z1o=,AuqYxqeellfzOdUC4etzBDQ2cwsyEn5NURHd40CjEePMDgD0TyyVMuNOfxvlayv4t4KjistO/IJCsDb37b1zae27mFYGrVWXNHk5JCjWC3+8JviXByFFQ6GhskSyh31G327yzTJNtrk/M6SFpK9fQ0E5FekcZz/2czaqXNUTWX5M5/ZmtX5721eJyk+O73Kzn1FZkXWayND2q62Z+8dDlDboyOe3hSIrOJK0aYOfyeNOmGbvsPU1iWb1vF9ZQa+4hO5G2CnkhP+ByZ0E8oVkxNcfK4xoJvsDP1X7OCGV68aCKJ1qUNYbpusxCwL05PINUp7V1W2TsRWoVnllLM53knWVFcbo+PfcR3zfHY1dK2CRWXMuPVWMzocqkNT/yzmQio1YICoGJvw6bpUQ7F1RyTwZ7BjrU5hYc29zGrw4iYvrbxNY3FVKVioBHYzle7IaZF63cWobof9Hec8beo6i5V+E9NeSC7hTOolHJW+aBDOAPuNTFSiGJuporMFwvcUCcVekxn3lGr6vtzzhVJeBrqaa+7uMqmQII9wECqgFMjNgV+nvisTI87Y4PUQFL29oEt0zXiBh7yrxcztSetzRXy6O8WYNU7Y0ur8UaEQ/w/KKU9cWOtBT7NKYi9Mwn8n4q74h2GlblxxoSlPPag4sH+VT5GjhyOXiW5mosEAxF10=
"DS/HD IBM Formatted Diskettes, 200/Pack - Staples","Carlos Daly",868,114.46,47.98,3.61,Nunavut,spOm5kWZPMmcuVhAn4J1aIKVP0rIQcrYc0bpk7skf5Rs7FC8IlJ8ceO0SJOkj6LVtHOf3FxB6XNeq+eueDOUDCAQrferjxz7MpqABODHUIxBT+jNwbjljDcMQWTAoK9B4EoCL51b3tZWuE7/Xq2ETDMAmQyZBNgDhFfQVICFCk6KZJqu3RszsaCZYOSNhSW4CMzO6jp/SD4zwg06INvG13owP+7ngGfpDNzepM9znkMPTRqpeS0EoqwN6Idq+HEvzSJ7+1n1pD4Ff8YuTWbVFJtj0uPvdJ4jdE/LmqQre6FQRHQGMVYbeBG2EqS5csZYJHF2ePJYM3vm6miQbJvIgCsOKt5sk0foc70JXlX+co3HZzTxF3vTTZ5rCHPY/whS6haN+C+i3lR62ntfaIMxMDFUad4KC8W7p0jJ4jFLXwKiK0GHdBxwIlmn5CMoU/OE/sb8lNYyVH5ylnAGLPOuHiRn7O1P/8nPmeH4kK4QQz8XThQ3fJFx/ABsLYScndsHdTunOIcSaUF54HGH7Df7rjIUlBJe7ud+s8Vbb+Euk3O3xEQIcodrK/mh/bym7j3GJvIcTP3hCvAptMHYIvYYztSfL3GMkm77Ty4eQ9twkDZvXg9kotwiDg97T1RvvVWXXdig2QHgx+fIuFp42dUCtjZpwBCZD84/qqmjrkM42uA=,a+o2MD0MHEztBjVLh8M3mFgJQJ+TId6WlTRmIPxyoTeoyiAfELP7qsJKZ9VTyWnZ4Lu78ycH5QTvkKo3Y2pOG0s9rQgDp4ivcoY3h/yazUsadlC+hUIZm267eYcVEuXS2q0UX0fijB2Q9SXvfwYbBX/Ao6R8aN1mjpkEycn3/quXN/0c/1p2rXzHXULoxQ88bw5my3uqWmJwojePoFd/uhAPJK4i9sqUwiy3xXz/KZpxp7QN1I3d4Cg/O0I4CWW8sDU4IQwsFS3i8cUdF7ob4/jhxifld3k7jKJe1kGBbBmlMrManM046nczh/0WqkgK1+K3fmNSdpNFzr90rTdbub696Qvsb/Xfu6VMwmtE86vN6z8E1HbnQ6k5BS9+HwxztW4WjHNGw3FXMS1RYcohZOAkNUe1yLYweaLvX6xODYG5Dn0OFy1Q44HZGz3DJfswyvppkwssMfAbnb983DNLI3FbkFKi2HBp3Jo4WZ0wdWgtuZqZExzDuk+tAbJFeKnxSVQCHCmjMy7yhcwvkLaVQFuaHdmg+VnfCSRtBLaKrp5iilm/7kulX/mpiTw5M8FG7T1+i0DL471RAg5Pk7Z76wBtUKqjJB3B2GUWU3HQOjL0mQv/bR8d2XARr8q1/t1xKw37yOC6bP0mVYhGj8xuWtn2cOqYOnDxh15vrf4DqIo=
"Wilson Jones 1"" Hanging DublLock� Ring Binders","Claudia Miner",933,-4.72,5.28,2.99,Nunavut,VWPxafPeKyslPOMRzykVjRrumZ0JjK93LLoTqtyA5ncSS8xIAva/tzgBJXI/SxI63GzOM1fjBhX63zBUwYg8MmN7ncUFvr4AE99OjVlzHt47Afy1opHsbGu9188GhyPgaMX/LiKWJNiiDvpaEwXMhwPfq9m1PTjQkIewZTSGTwSxWz28kIouDCGgBoRDOgn0dc+Bn4s4kYKCScz5VQ7FGumLmx9zN3O7FSBM7sbNJDF9t6zNnL3ILkg+aMZSCe94b46s31nI51ieTwEQhwmgWH9kyEm1EGJfl6hloLEBNMlV3ZHkYWNLSMNwCg7Dj7Y0O+ET8cvKt295JfI3PCJDkSCXIlKmjMhTkRsf+RmKiaozVW4vgiu9SuLdatL5qkmTZ0LRsH/OH3piX4yJ6IQPUWzz1FdYwJdbBFGzEiarz2t6YSkPXCistdV2y8CQvK6T9L2poLS7h9oevWiiM1mexlVne4sIUeErLkBZNEQorUfdQ6IiIE9BQukPqWd4Ws+e3KE2EmCuUjjTBXDYAFTmGZlGrAzoVlo23uMgk/RmyA8FiyAwVEgsMljl8Dt85xzVOYzedA5V5K0vc5E7T7+W4ZU143fsOH9IeUY75ct8+5bH8D6/UYU/RiJ4wBPboKU8HrlrI0FYnEfY+eBbPpiMuzO6xG6pOLpQkjrDwItCI9Y=,rCz989bDcx7Q1D/UMOXZL2k1BN/Ws/+AgwVxIolCCKg7oFm6M1mUz2YnpgDVX3zkeiOm1ZHKmQvX0R1Zce4/Ps4CDoeGNj5vuWEjJqMcIMF24JpmMI0rb44ANCk5F8UtAhp+HZMrJ1khmm43GKqzTCfmEGEmOajZpcD/gXnCzPofsSzlSP8vXXYQFfB7hWcbwN3lRhs8op+DO8F/6ugPB7uVFFGFMG8BRtUieY4dLMvSBn6Bv/UtE8F9IrOHl+G5qE1OwcQX2T3947PHzjB+z5MInsXiLl5KZ/51vVr36ym9XNamkUw3gjZOruvFPm1ssjguwr08be8ad+6Mi82iYZg4y8Icze4IneYjYQY5BTJreo1Swk8iR4VLs/qDOfhIBVdBb4D7XjFqbLZrY6UqhuFBGXZKuixX0ebBwEs8MfP59/FaMJV9AB/VyZxIDkcM9Z3QIbjLRzrkJx/iW7Z6pEjLv5zXz4R9Rdoh+dVgPNMCPemOFytN6fPB9gj6CQVfNvN1OqRN2o58UkcL0t0QqMLFHbe9RjR8dsUjlFgjHLHE01im284jqvRp7NfO264wXMFKhopOc3qLotrAu+f0CRKD+HC6lO1LR7VkktR01ETNyKHVCXCS0WC8fnlqxEGiMr+14XainOXzcBa36mq8DEMzsU4WiMAVMYxoNRTNz1M=
"Ultra Commercial Grade Dual Valve Door Closer","Neola Schneider",995,782.91,39.89,3.04,Nunavut,V1/nZwlljikEsrJAYvhlYdeyjY2XK5qrpz7f8YQHVxEXlhms94+EC1E6LFMTW735AfwWfIodAKBm1E2OZbUz20mn6f7+Q5FVOJVy2A0mxs2HG/Hmrsh/WKpGI9cjdTC9yp/RH9onATQEB6rTuDG6ejvML+fF6qP4a3FGdqOakO1z3QC++kTWrt6Rw4VF6e3ToMsKnZ1RFaWZv7AN6mxgZNvdI2/0TCJ8QJgLsso+zRb5YwbUaA4BPNFs7pOxPCF3rYadAPR6MYzOQCdtMbiTreWrjMaWCncwbPq75mU4fTysigsMwjXM9wGkUFf5pVCSxjTOi+0tgSr6EBQO7NaT8/eHhyjYywER5vOPvGtchgGdXRgsB8WWq3/bjh/9nWAuSCzEwOeMzDwEquscHRrxe+bWpTFQTVYW5669ra5oiha9wNY3Ca31aOS82JBUuwb9zr2ymJ3NzYHm5hsCCdW5m3tIV9VetVAw1iywz/yg3mu4qqah4vX7bd2m5StX8WK6HVIiFYyGci79WImZyg/uvgoQUiJxVOr31AUHyL/bmdNEUPiBcW7xKmnf3Z45QDfiOhgoz8IqkQ36DPaC1UPbnKuwU2o3fvyiH62DF18yP6xUuVw1uJKs6wvYrglUmcHdEnhoqrcH1GCVIE37rBtfRO63EgxG0kHvJTy39m5Njpg=,JxMyFTdD5Q6jzUVhacuAg3Tm8Y3lyxZuCBedaOABbHuUcQYJonDYtvYVqRLxfNEzxQD1eGyB9UuyYsGchgkt4O8UIt613olg89UZLetdzhjfXZb//q4b43xVa2cioQjIF7HTvwrSEYR0BDNLCEAvIAuVIH2XGHogSFctHOHTrrvj+9tiyFVsVEWiZyoAVDvmTScVlf9R4OxrUVgdJyY0rMFUc+GW+xkYwDgugckkCeABI9xvz1ckpa0JJb+4ES41fO8PuCs8xoMbIedQRCL3EemQ6RZyTd+kLMd5ZHzTD5v+QUo2Vz72MabS4xiF09LTH5NTdG1ProchDbthvFDqaofSZuQDlzvTo2p8sRhg436DmUHn2yV+WHItthNmAig86WA+KwPwgEvfKeOm5NAyqA9GIeNeW8SJe2RVK+koUwQNZO0XLNw/x2oe9jzZl+UvCTLMJE3AdEKUC2KHKjBtftV6hZRRnx6ETqYlLtGcphKj4OjTACSsZ6YHzeZLn30Wo1zXIcrjUEdyPneTKWEXkKsFUUY6kk54EI+bj+HD2eKCN7kk0Exr6XNZU3hvpEuzZdVqey9VCOtd9PY+n4LOYBQEUv5v2wmvLxaZW+v4JNHBg+8ijX+tFDAJsxJ0UFbF6Smh61Xrp0z9wQBz7T2rWqDDsokW5VOs0hTFUfK1GrY=
"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes","Allen Rosenblatt",998,93.8,15.74,1.39,Nunavut,3NCs/ZMoiEk75v2X48ZVxiwWi8/7AqnwCiF+C9UZNuYb++GrjdLhZPKCmvszwytjfOENKW6+ko3OzsSGIy++uhtQKleKvyTPIIK147CnbJ2z/4Id6QsMNPPRN5OkQx4WAYcJecaXLTbTxlUBy8LgunWDL8zq4zSK/XfuPqgPcjJKuf4IdZq9LzjEah9K0hPIzxWUvuTAts8heEbEtFktAtcPxpPjeywOi5N8ukzMZ+aNLAq/lMn5WWefLzfuWK26XOXNYFYNox9oCkLP1anfMHWkwYgXWV3xxhSuEG7Goc8QvhtIbzwFOdn4OI4yYDcb94NXuXH2rQD8e2JHAEzI8K+AKgfgdnTTnh2OsHxFi1gQwMHM/2448fGD0bgyfdZjI7WxH6RfO7yGjFOGS9TJQ4nAMDrOFgdKGJekwnq8Xct+JEfXd8OJVM4LLkNhbZPV2JpsWKNSeJLNuLqFQWgoA/UjBKMKAJ6ubRzUjt9v1dxtqJPnMpjeUzCnR1aCKt2yIiewVt2dA7hS1iVSSC4pEGyMruAUbBxoJhHRKzTGq56+i2GfsPVBvbtLpJ7K3dG5EYDymUv8KJLhh+17UBUyjplsOmp+aHzEOSmJG634zQub0/dmMoE1e7Jj7Ry59CIUjpLGvw3HoNAzF+Dwz1YeQy249S93M7bamPKE2Xj4GSg=,O+OxPQQWNTex1Utz57At6PNFszzBvg97qDOadXYvWeD3tCFg+6sniPTR+of5LheSL93IZXLzFt03e8yJBirM4iIFDgcmsrDwJRbtjFIZMbCovLRB8hfmekOGMrFAY+T7JY8JMciCwzdUZIQCY8Z4SWoOU4KIN/9XUn/I3JGVWLJ07a+eSLHpi9gfWA/2AdcCj9bbZjomFpgi1jC1wdqIXoGYlh8EeeSO38NGzYE5bW4rPFVxDKvb3vYZxDvxsRUo8hPG9ntp7o+iM8znK7nnXN4hizrCjmGr2aIzOyL820wqjITVtQDm7EldCjm1vfPWUjs7DMSK3+fnzIm2djl0QFmxDP7pfiT4zEUPgzh03f0EgRvRdVJRpECO3b/ZmbCATtDTz5aVR0P7xqRlwCKc8pCv0f38oMPaJu53rvgQx6x57vTRYyBW8N4EUIWCC/WVmtAqJaOaLXleJGD+xkrtaRBBdPlrfqbGndrLAnknn/nU1Mi+iFntpoyFR74Jq6BebpqliCInsbp4oGTu9bq6UwN34GbJmtjspc6GR1A2xjmgqqOfB10CX2ZUyjQdrRMZSRRILegSNxIS8ZnIyKpp2Q2xp6o9HkK8EbwEiqvHm/7qTYN8jB+Dpy6sJc+mxEZv1kKeZpYOLa/adpO4sTl3kOjqYrvn6+FC33TSoBV6WKI=
"Hon 4-Shelf Metal Bookcases","Sylvia Foulston",1154,440.72,100.98,26.22,Nunavut,s75qFmycXhbYowBzxBo1m/8IBQ6E8iq7ImezFNhtMPC7bFBDTszYFICet+giosAyCrJoBJz8jYDFk0CrqLrUXXtP2GgV4XnRPYecyNOcnBIt6Lpoc2hgrWUYmHR7546iBmR97QLcAqF6fqxAJr8kSUuAcwkmpBhiRIWVci7tnOLZhQ7YLOxfOYOfEFWrjB3fqGbUvDViylEZHzWstrpN1FJ3e6+xcPYARHKMqf7qtLDuLlIvtKFF92OpMjDZYPrbiFyQfado15QPpwblJ7A8+9OLXTRZYl1JQEO2iX5Io+9JmH8BuqSWrL7uFvtuire8RPW1U1RvDrIaL3Kspi/Hx8YQX4cWRA8YylV4Odwo9vRdhyN7OvO7A2rMt3X7kpEfESMr7CtP/vgW1khWwy7zSrcn3FWflaq4fD2/OaaQJl+XLi35krpC7TMnTLt6uMLGa/9tg//wMdZ0VCCPvQZXcnkNjYBfGKmtQkdEdlgtCxvaasQRuta84kdDA5x/6WnEXPKtTI+LRegkfXJwNjh/F+zEjMiykwfN2/yyRAl/ahvtBHp/gcqJctGgnVL6PPfxPRsFlWGM3U1qJTiHDAYfJp2sgTRnkWwz/E6xvZy2TudrcQ4Ab5VwxXVRWNs1h823SHe1SWCfe2Gzdd1CoizMsQ4hJOPdcwbdhTwTYKkZmww=,D4yUDB/WmO9PWmBNDqP0oebN/bNt/55E7euMwxlk1ZxliDvKlqFtrcGfwVQYoH6sAj11t8QByYbBy3TL9o5ouap8pCO9gLEGbS4hwssJWCg5JNxvCG8BgrZ+YTjvzGrzYEJp1npSWlReE79s5pxoOzhnZoy4FGN9Qyoku8IkiFtQSDixugqgC0yB5B2YnSSr+9hk6orpBUrEvf69PTiSSMmO10wdxwOekD4lvMHOP9wvYS79eaIp3JZI7ZWVQanpvr//KQAxcspzUqppIps++mDGQ6XA5kYjAMRbTbV+BDtgpIPfLHd0L9/Je5dso18FzRkSqeJlvROBkvxTaBsU9iYF5ciZIVMLxFSmK34kM2avg/1dRbBSrtCU1banVNe56EPU3Y6tH17xAWlpbQ40sQRRNAqYRgWgxnbCa4Jaq98NwJ+YBeoZKVdPirOzAR9DOrbJ9NpgZJU/m0vmY0dqKaqEwN7K6km09RTP2ihlrGHT52A0btCES2UpXroPRlAPSXsjFQBRj9Xx+f+5+1I3NWT0HDROS/15gLJ4YPk+LmuuyO+KIYu3DRDwJrqLjtAmRhiMuUiMaEd75CV2EisJBdyUBuyJCMWQ4DWb/aycBNr12ipf10LggC7P/Y+HqrTdqRNuD51qaQWzoVmNMYKyG/+rEkD+bqo1buMI5rklFxI=
"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table","Sylvia Foulston",1154,-481.04,71.37,69,Nunavut,W/E5lsRg93J9m475b+ZnVVqVeaaAvFuUeiWvEpOWa8AatTolJUHpOXROJ8HJvkRjhxDHEPwGxs7Qv2jpXT/NNB7X2Dm03xvQq/3T5q+qKB33qWa/zKDOehUg0Lb1IEpNf9LaEE3yqvUl+axRSaHb+dszTzyguk48eUTZJUQWdutL6D1Cec30fM0+ZOXw6RYCPIxZS+4KD4EbplIc7oGSz5qjf78mYPOfsu3Fp7HI6nlvKDbQ2zmcfT9/aAjfPfVdYQC+VLubXvzshflyOr42E56fp91JT3jHI0DLhGNIzRaXjRmF6md2/hL3uZMMUyERK3L+eDhCGUlFj+eTE0ne+pzsqvmMukDpnZJaJ4XIOBdnq8UrfcowjpIeZ51QBfU6ltxm+EeaLEDVu7I34PohZ8sekt/vxhO5C1mrxbiJFshOFpdrYYNrbjkWHOE5u5qVlODOOmKv3NMn265L+ybvDYIi360bre9wYggdlrNHXpYHs9hlkyhELFzNbvT53zcuB7vFxZYNkK9x94eUlKTs+6R6k4MuApJkPb/ouaM31VqoPz2lRWegGSObFYs0yxy4Gje3A7YdoynhZ6knjAZ8v4aAoUa1YgzNz1sBlSIbY6/yDB7kssxWL9CFzUlWWDnJpFI/NzQR9DoHXn7KMxqFQ2bsVSeI4M2JIgKWwH6wir0=,ySmpyYvXM4tKBr/s99YkPfUAjvHxDkQV60awZaMi2Rvvup+HfmpLR9pIeDQf8nc7c6cj9Yly/1npsPpsCZ8z1tT1l2hrRpZ+VRT4nZ69qlmVHKWdjiOAoIV78ao8yXWCxvec3vBqPbPDLCeHwL3xurzkTuTQyPvGp0cKAuYYSlHRWiiqYaEPHaVxyaoKYdGNRM/RtZhSA1ymEtNb2dTiea4CHL1Rppd7Qh3KVS/5MfiKM+09nQ03nyR1y/eecETpuj/4qZLv5sF2Xb1XBdTQVOd9w5l5EN5yIUX9vuftdhPlsdw+9FAi7ZaWvDA566C/ol+bGiURhro9muxmGw/6ldBEhjs9uXHWD7Q1vlNI0IV5YeXUAVK4nVn0nXtOL9VdDgcJqv3P7zsg9RXFYZAvPPQf7ZdJFxqPsd5YlfuLjMgO/Hc6IWYeUZQrMGspFE7DYrg6b1XYiAwNslhxkNS1QTCsoWNO6yvhemVVFFwezK5Nr4/qdsL2fQPzQF6sN5wLIlsnaeWAhWE38n7rNKU/7ogKJ4RKFAUokQK+Pqq+4jVQ8tSbyuL39oNnaOWm2W/hpodBimFzMCsHgPraEp9fwHX7W6YTBKmuuYvFKj9XVw3tatJ5e29hUE46YGUlC5PjT5kP3ECyMgtcAcanT522rS9qP2hall0xQBT6HeuCBC8=
g520,"Jim Radford",1344,-11.68,65.99,5.26,Nunavut,aYO9jt93XsOP0B6wL9DIxEg3/l4KIOsJpkXb9hEFW3Kt+seA7ZpdB/XziitKGJT+w5shW5rCF1BfGEcYIKyoCyO3dwrahkZ9jarTDH7fhO0wP0crRmiqAyoAPAkAdq4g/Qvj6pyfLNr48wSXLwRQlJfE+VvbIUnXbJNnz6X5QBNGHKJzuZjY4sXqPLV1pPXo/w8gUUgs12IARcIYp8Wf5LJU7Qzddqp/21yYMpA37ZwyU5VMZzW/P8B0b81N82dW7VdiJ5fUr2M+ZE7gYNCOIk+IMmE3+yLvPYiiSOS1a7LYqIzBSE65c4J+kY4GRpJ2v0LqorAoBUyHNkjVZJXIUKBunUUb7zutf4LXytwqI6f1iPKr/1SUiVhfGP+dWTlscAX9qblB2xA9iPx6N95T8uBkezUlZP8L8dLUrk0Z6Y7aPgt6oSgT6f1AZtXtEb4UfStNJnpuUaULam4uFJPbcXYERWXy5SOFk56izYJdKVd/Mrl6BnDV+VOUstjmhGBWLi/g03iWdmg8xYVgU83WlXIsazx9ZXuspPIKAx0ROnYERj4gAwUEVVk46jucl0kWwFbC4uFuqwMXMZ58D23LKmGDwALlXcI0m7EExp/rd93DUklLzr9cATIsF0JjrQPMD4B1N0gs4CxQOomBg7384VrPA9wLYvfcFxFEZpls+EU=,tr13v+lLLCmxwSd5a2mP54y8UruLRvb3VmsvBFn10Nj3tdo8J0ARZw3Cn/o3TSt9FUs+J7FbDBzusTpbnSz35nvYbNhXCDV7DhmFcoYmoKO/Kr1nJiuhDzrhopnPfxbrbNt5ne8WkWleJnP6WvAkNgElLElv2zgj9MZGd/CCosZYJdvN6DQuAe+7ADfgbIDDBoTFJCcsYCzkXjTUr0F97I1pH5pI2v8G7tNyRXGDn7ADt1SNgg7QjaDtm+cIwc2wPl3ZqAsYjPATdgcDcurl2SgILfWoHX8v8Jp8pgFLvaTEbzPwEfQJD+NsYxaAWGbz4JZo8enCERox7vES/YziA4MIazIZdfp+dGRpGUJhpFaLY0OMnVpHK8zb8hxZt+2Ttkao+6jDsMmXnGRHTsbU+NLXUpnaaVOZAnzV6zLK/SBChkxC7qXj+NiI6qAEM88kr2EPiwLhoojgDeuOr/m0rJlNacqw97wt1PobjFt0S7rjfY36QSJ19PU1wD/v5IZF4TcAsd2w8TwKIKR0TuOj1V0D05GtLOBtdwDZhXNbdwYTnd80qIchON7ownsMVYpRfCXtJfpNIlISOr3G6irDZS3sWznhm2xzTErei/AX30R4nOFOL/YttxSPIKq+/EYxacLhI/Rkccn14wcbXoDxZwcJxCgh9oQoWohMk7uOVbU=
