TASK,NAME,EMAIL,STATUS,CREATED_AT,UPDATED_AT,DELETED_AT,FILED1,FILED2
A1228,"Rob Haberlin",10692,-457.16,195.99,8.99,"British Columbia",5df01bb27816bb655bfe8e69adc1fa4fe470c2f5194125066c232822786f380a,5df01bb27816bb655bfe8e69adc1fa4fe470c2f5194125066c232822786f380a
"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black","Justin Knight",11553,-517.17,52.99,19.99,"British Columbia",1e6e15145a6ca3773c822254d6580967ace7707882859c6518ef3f87b7142254,1e6e15145a6ca3773c822254d6580967ace7707882859c6518ef3f87b7142254
"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled","Justin Knight",11553,-429.86,100.98,57.38,"British Columbia",18fd04a3fe28beb11960c8ad349ff0f4c55b615c1acd3d300448d613d0ee02f0,18fd04a3fe28beb11960c8ad349ff0f4c55b615c1acd3d300448d613d0ee02f0
Accessory34,"Justin Knight",11553,365.42,85.99,0.99,"British Columbia",930c3619b5265969d388bc1da7322adcf05881f7d04ec327465220063b499d56,930c3619b5265969d388bc1da7322adcf05881f7d04ec327465220063b499d56
"Bagged Rubber Bands","Christina Vanderzanden",11776,-14.1,1.26,0.7,"British Columbia",03ab435e29bb4f5026a5562d024347eccdc37e255ba4cd93f2e5f4dae54d13ed,03ab435e29bb4f5026a5562d024347eccdc37e255ba4cd93f2e5f4dae54d13ed
"Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright)","Marina Lichtenstein",11782,-63.72,4.98,4.75,"British Columbia",73bf7e8bc005e3238a79253c9d2b14a6eb1174d530426ae7f6a19d3aa025e987,73bf7e8bc005e3238a79253c9d2b14a6eb1174d530426ae7f6a19d3aa025e987
"Panasonic All Digital Answering System with Caller ID*, KX-TM150B","Marina Lichtenstein",11782,14.35,66.99,13.99,"British Columbia",9e1e3a65a3e476cc0956e4f07602b0b90d91d53227f41d03f3e22c23f7c9e891,9e1e3a65a3e476cc0956e4f07602b0b90d91d53227f41d03f3e22c23f7c9e891
"Wilson Jones� Four-Pocket Poly Binders","Justin Knight",12199,-10.73,6.54,5.27,"British Columbia",72888b689f655b8f5d7e4762ca7f764eb6e9079d68173ca14153b5a8d8376828,72888b689f655b8f5d7e4762ca7f764eb6e9079d68173ca14153b5a8d8376828
"Dual Level, Single-Width Filing Carts","Justin Knight",12199,3051.62,155.06,7.07,"British Columbia",5876ea289d2488253d6990df598a0eb75ddc305800d8abc2156ad4c5a4e297ca,5876ea289d2488253d6990df598a0eb75ddc305800d8abc2156ad4c5a4e297ca
"Economy Binders","Gene Hale",14275,-7.73,2.08,1.49,"British Columbia",7d815e70ec9ef42fb75cbd2f08bdc8705d601b8d7154708225294fa17a863295,7d815e70ec9ef42fb75cbd2f08bdc8705d601b8d7154708225294fa17a863295
"Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms","Gene Hale",14275,-187.75,160.98,30,"British Columbia",c96e90d1a0506d1f8983c1a1e309e2871af712cc6db206e8798d21fa3b1300e5,c96e90d1a0506d1f8983c1a1e309e2871af712cc6db206e8798d21fa3b1300e5
"X-Rack� File for Hanging Folders","Gene Hale",14535,-33.82,11.29,5.03,"British Columbia",ed856855dfbe1397784321962d8269899a1602821ac4cee7d32cf2abee7b31e3,ed856855dfbe1397784321962d8269899a1602821ac4cee7d32cf2abee7b31e3
"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS","Rob Haberlin",15329,319.52,29.89,1.99,"British Columbia",b7464fac0bf182976f169bf4b9474c3261593208b57175995bfcc75eb158fa48,b7464fac0bf182976f169bf4b9474c3261593208b57175995bfcc75eb158fa48
"Newell 323","Gene Hale",15621,-13.95,1.68,1.57,"British Columbia",41928741481349d38593d7f7ecf4b54526866196dd3dd50535d32db8e2b2c478,41928741481349d38593d7f7ecf4b54526866196dd3dd50535d32db8e2b2c478
"Eldon Portable Mobile Manager","Gene Hale",15621,-136.2,28.28,13.99,"British Columbia",08e15562a9a686fe67e781069736bf1e06036358217f25f17c85affb684ac6cc,08e15562a9a686fe67e781069736bf1e06036358217f25f17c85affb684ac6cc
"Avery Binder Labels","Michelle Arnett",17826,-88.61,3.89,7.01,"British Columbia",2f944a03478586c76d9e6906fb885ea08ff528ab152f777386c9769616574d30,2f944a03478586c76d9e6906fb885ea08ff528ab152f777386c9769616574d30
"Eldon Jumbo ProFile� Portable File Boxes Graphite/Black","Sally Knutson",17926,-70.04,15.31,8.78,"British Columbia",2bae970073decf73c68591c01b47d0f7a5cf6d3d1658334961cf9fb4767734db,2bae970073decf73c68591c01b47d0f7a5cf6d3d1658334961cf9fb4767734db
"Master Giant Foot� Doorstop, Safety Yellow","Rob Haberlin",18247,27.22,7.59,4,"British Columbia",5d02733696bfbbfd7d0294593f7cd1413f1de6d35f73c75a63bca3a985785429,5d02733696bfbbfd7d0294593f7cd1413f1de6d35f73c75a63bca3a985785429
"Newell 315","Justin Knight",18471,46.41,5.98,0.96,"British Columbia",a5556e3656dbc5789270c3c711694db5562ccca93e2723db7190849a5fa39ccf,a5556e3656dbc5789270c3c711694db5562ccca93e2723db7190849a5fa39ccf
"Kleencut� Forged Office Shears by Acme United Corporation","Justin Knight",18471,-8.02,2.08,2.56,"British Columbia",4442ff6fa08b007f8c7ddb6b89033d49288b1558d50e7b6b37a9e100302fc481,4442ff6fa08b007f8c7ddb6b89033d49288b1558d50e7b6b37a9e100302fc481
"Xerox 1983","Justin Knight",18471,-47.12,5.98,5.46,"British Columbia",c2bea7ecf783b894159d82a6fb271099e5260f1026051f475633030894f6e35f,c2bea7ecf783b894159d82a6fb271099e5260f1026051f475633030894f6e35f
T61,"Lena Cacioppo",19813,218.73,45.99,2.5,"British Columbia",bee67f5af7fa81a8aaeb4b646230aaaa3a2c44773550ed825f921f01d58b4bc1,bee67f5af7fa81a8aaeb4b646230aaaa3a2c44773550ed825f921f01d58b4bc1
"Avery Poly Binder Pockets","Seth Vernon",20322,-183.36,3.58,5.47,"British Columbia",00814239672a0e5e0acbc57119d4f9be59e391ab47b6b4e2ee4a0fa4fda573f9,00814239672a0e5e0acbc57119d4f9be59e391ab47b6b4e2ee4a0fa4fda573f9
"Bush Westfield Collection Bookcases, Fully Assembled","Seth Vernon",20322,-129.53,100.98,35.84,"British Columbia",6f8616d100b9571f301469555e8196c03fcdef831e0f1471f5140e1a81b5b57f,6f8616d100b9571f301469555e8196c03fcdef831e0f1471f5140e1a81b5b57f
"Xerox 196","Seth Vernon",20322,-72.28,5.78,7.96,"British Columbia",a0e3a989138cad082c0f1f3875aafa709772e1e3160f584abc3f1f48afed022a,a0e3a989138cad082c0f1f3875aafa709772e1e3160f584abc3f1f48afed022a
"Nu-Dell Leatherette Frames","Gene Hale",20422,115.21,14.34,5,"British Columbia",2070a5e0d52814444d4b286369dd2b64ea7615398424cd95fae8926d469b3835,2070a5e0d52814444d4b286369dd2b64ea7615398424cd95fae8926d469b3835
"Colored Envelopes","Luke Weiss",20448,6.84,3.69,2.5,"British Columbia",aad8fa46e6f2c837a02fa37973ab3ad82451a23176e2208cd56d98231e83a98f,aad8fa46e6f2c837a02fa37973ab3ad82451a23176e2208cd56d98231e83a98f
"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue","Justin Knight",21892,-18.34,4.91,4.97,"British Columbia",584e76d51f254d6522896e19aa5ab9fd530e86f9b228d77cd70bd6b2d6a010cb,584e76d51f254d6522896e19aa5ab9fd530e86f9b228d77cd70bd6b2d6a010cb
"Eldon Simplefile� Box Office�","Rob Haberlin",22980,-27.92,12.44,6.27,"British Columbia",b7dd23fb9046211ceaea5f10473d1a58a2e9ad77cd971fffd9ff7473afa5ec96,b7dd23fb9046211ceaea5f10473d1a58a2e9ad77cd971fffd9ff7473afa5ec96
6190,"Julie Creighton",23907,-164.46,65.99,2.5,"British Columbia",7b074df66ded3dea3b850c3910398f3a7224427bafff2bad10bfa5ba5da97dba,7b074df66ded3dea3b850c3910398f3a7224427bafff2bad10bfa5ba5da97dba
"Panasonic KX-P3200 Dot Matrix Printer","Sanjit Chand",24064,935.8,297.64,14.7,"British Columbia",7a942d5f451819cbbd6290ab61a82e57e229def4317f5cad75cf35d1cf022774,7a942d5f451819cbbd6290ab61a82e57e229def4317f5cad75cf35d1cf022774
"Wilson Jones DublLock� D-Ring Binders","Justin Knight",24132,-4.49,6.75,2.99,"British Columbia",6a1ab5db50a514ac9e580ee1b07146e78b1643259076e2d68be9db31cc7ee9ae,6a1ab5db50a514ac9e580ee1b07146e78b1643259076e2d68be9db31cc7ee9ae
"Wilson Jones Hanging View Binder, White, 1""","Justin Knight",24132,-101.25,7.1,6.05,"British Columbia",86fa4fff1117a57916fa55e5a1195bf4ad70c46efcd12e220605b202f9852690,86fa4fff1117a57916fa55e5a1195bf4ad70c46efcd12e220605b202f9852690
"Fellowes Basic 104-Key Keyboard, Platinum","Justin Knight",24132,-1.88,20.95,4,"British Columbia",0077a8b447a3b514c1f7a73e36f6998a1565fd27698edf26fbb4d13eb184d5d0,0077a8b447a3b514c1f7a73e36f6998a1565fd27698edf26fbb4d13eb184d5d0
"Ibico Recycled Linen-Style Covers","Justin Knight",24132,339.75,39.06,10.55,"British Columbia",c18b2b99ab4988b52cdb9eaa7465abe106466188a8da1704d7c75ced5610811a,c18b2b99ab4988b52cdb9eaa7465abe106466188a8da1704d7c75ced5610811a
"Self-Adhesive Ring Binder Labels","Justin Knight",24132,-57.75,3.52,6.83,"British Columbia",564db1fd45d2aa451de24b859c5d3ee248ef5bc21d42fdfbe1ee92005a0a9a15,564db1fd45d2aa451de24b859c5d3ee248ef5bc21d42fdfbe1ee92005a0a9a15
"Tenex File Box, Personal Filing Tote with Lid, Black","Justin Knight",24132,-47.97,15.51,17.78,"British Columbia",f6da8a4195ee4a6bc45047f87678e917d5b0ba3af809468a4d8483e66211ee24,f6da8a4195ee4a6bc45047f87678e917d5b0ba3af809468a4d8483e66211ee24
"1726 Digital Answering Machine","Luke Weiss",24576,24.56,20.99,4.81,"British Columbia",66fbc332c636ed3d3c916348ef5d622ff9702e0263b9bac9a1658ed9819b5b50,66fbc332c636ed3d3c916348ef5d622ff9702e0263b9bac9a1658ed9819b5b50
"DAX Clear Channel Poster Frame","Luke Weiss",24576,38.02,14.58,7.4,"British Columbia",22dbec783a1649040f5984b2f011419d3adced528c269106e8be7bff9bfce95b,22dbec783a1649040f5984b2f011419d3adced528c269106e8be7bff9bfce95b
"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples","Christina Vanderzanden",25248,29.21,8.33,1.99,"British Columbia",29c2feac5c5f0c71ac1ed8c489c270b24e3f875eef745b12ac82e05ebf51faa7,29c2feac5c5f0c71ac1ed8c489c270b24e3f875eef745b12ac82e05ebf51faa7
"Xerox 1891","Christina Vanderzanden",25248,418.19,48.91,5.81,"British Columbia",b2a4d4f17f6a207a501337fddaaf4014e10d04e2b59c06f78666d14b6aa6cf79,b2a4d4f17f6a207a501337fddaaf4014e10d04e2b59c06f78666d14b6aa6cf79
"Xerox 220","Lena Cacioppo",25475,-191.49,6.48,7.49,"British Columbia",74da9874601f54153f0f47736bc319d75f3fbe2bf189d1504ea84d6dd08aa0ac,74da9874601f54153f0f47736bc319d75f3fbe2bf189d1504ea84d6dd08aa0ac
"Computer Printout Paper with Letter-Trim Perforations","Seth Vernon",26978,-21.2,18.97,9.03,"British Columbia",b5974c2b19000520d4dd740f3ff6f9fb99bd23a4c336d8c30aa28393605f3af0,b5974c2b19000520d4dd740f3ff6f9fb99bd23a4c336d8c30aa28393605f3af0
"Wausau Papers Astrobrights� Colored Envelopes","Sanjit Chand",27105,39.63,5.98,2.5,"British Columbia",a026ba1a74b31f9381e49694c80f360de2cce56f7e6b5ecbd67ba5b6d954d9ee,a026ba1a74b31f9381e49694c80f360de2cce56f7e6b5ecbd67ba5b6d954d9ee
"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock","Sanjit Chand",27105,26.21,10.4,5.4,"British Columbia",cf5691b290323195f5511d7e11d3eca5efadaa632fbc788d60262befcb05903e,cf5691b290323195f5511d7e11d3eca5efadaa632fbc788d60262befcb05903e
"Belkin MediaBoard 104- Keyboard","Julie Creighton",28068,-43.96,27.48,4,"British Columbia",029f545435ff40d2df419a5f8a5aaeaef572658314ccf133cdd80e8083726601,029f545435ff40d2df419a5f8a5aaeaef572658314ccf133cdd80e8083726601
"Executive Impressions 12"" Wall Clock","Sanjit Chand",28802,51.36,17.67,8.99,"British Columbia",94329b92be1aef736545eeb8442fd893d390e5f2477973fe15927bc61887297d,94329b92be1aef736545eeb8442fd893d390e5f2477973fe15927bc61887297d
"Southworth 25% Cotton Antique Laid Paper & Envelopes","Sanjit Chand",28802,25.95,8.34,4.82,"British Columbia",1f59a7a5fda5303ea25419c928b52735247e66803d479be1785e3a077a9bc318,1f59a7a5fda5303ea25419c928b52735247e66803d479be1785e3a077a9bc318
6185,"Sanjit Chand",28802,884.91,205.99,3,"British Columbia",fdd257b380fe3e7e28991fe9a97231a6697827442cd8939a98b2953e10189fde,fdd257b380fe3e7e28991fe9a97231a6697827442cd8939a98b2953e10189fde
"Eldon Spacemaker� Box, Quick-Snap Lid, Clear","Anthony Johnson",28839,-175.86,3.34,7.49,"British Columbia",20ff01b91f1c4d7f18201ee63a83eb9663eb4deede198f38ce1f0e55d25025e0,20ff01b91f1c4d7f18201ee63a83eb9663eb4deede198f38ce1f0e55d25025e0
"Xerox 1995","Anthony Johnson",29252,-15.44,6.48,5.19,"British Columbia",e4c8b074377ab96e3ca2082ba39d3c538fc9c40c797db1f37f12fa7c93d5fb8c,e4c8b074377ab96e3ca2082ba39d3c538fc9c40c797db1f37f12fa7c93d5fb8c
"Honeywell Quietcare HEPA Air Cleaner","Kimberly Carter",31941,650.73,78.65,13.99,"British Columbia",c18a0eacbd3c0825749329a6ab1c98ae3e8d98ab4cc80efdd3d1b1df833ea883,c18a0eacbd3c0825749329a6ab1c98ae3e8d98ab4cc80efdd3d1b1df833ea883
"Xerox 1993","Kimberly Carter",31941,-43.5,6.48,9.68,"British Columbia",ec80b2450055b076e3f6db17b604740d4cee4b50fb80c7007a91ef3623e4c15b,ec80b2450055b076e3f6db17b604740d4cee4b50fb80c7007a91ef3623e4c15b
"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back","Marina Lichtenstein",32418,-131.31,243.98,43.32,"British Columbia",e288af5e76e3aac58ca4af1cda4a05d415d13f92eb058f9e80beda5176866d89,e288af5e76e3aac58ca4af1cda4a05d415d13f92eb058f9e80beda5176866d89
"Strathmore #10 Envelopes, Ultimate White","Sanjit Chand",34241,16.23,52.71,2.5,"British Columbia",0c42d6c8a89c6db0f285323b42d25a97fa275e4bb1eb283cd1dda5a54f8e6d6f,0c42d6c8a89c6db0f285323b42d25a97fa275e4bb1eb283cd1dda5a54f8e6d6f
"Fellowes 8 Outlet Superior Workstation Surge Protector","Sally Knutson",34816,267.16,41.71,4.5,"British Columbia",75fedb8ece793ac47f5930da564135943a816e673347b2ff65a361c5c4eb0efa,75fedb8ece793ac47f5930da564135943a816e673347b2ff65a361c5c4eb0efa
"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box","Sally Knutson",34816,590.77,60.98,19.99,"British Columbia",681db56bb532524483df883138344f5d89b99231078f07a8bbd568b434c9eb70,681db56bb532524483df883138344f5d89b99231078f07a8bbd568b434c9eb70
"Fiskars� Softgrip Scissors","Luke Weiss",35011,-2.31,10.98,3.37,"British Columbia",6800ff14d29cc4eecbb8c5f237b6e13f92271a10c3bf9b29e86bb2809503ba2d,6800ff14d29cc4eecbb8c5f237b6e13f92271a10c3bf9b29e86bb2809503ba2d
"Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators","Anthony Johnson",36068,1243.17,279.81,23.19,"British Columbia",35de6c4f47267c0580413b32909fc831d79ca9235ebff10f53e3caf42b84461c,35de6c4f47267c0580413b32909fc831d79ca9235ebff10f53e3caf42b84461c
Accessory20,"Michelle Arnett",36930,1325.82,85.99,3.3,"British Columbia",6b2490c8da14e068c245686306dbc68ce737635696eddc376fe263c15c3e3ed9,6b2490c8da14e068c245686306dbc68ce737635696eddc376fe263c15c3e3ed9
"Xerox 1971","Luke Weiss",37315,-133.68,4.28,5.17,"British Columbia",8ddc21abe8389e4e5e510141af295f6953ecd3790a13ddae4e9d2c9edf2f7b94,8ddc21abe8389e4e5e510141af295f6953ecd3790a13ddae4e9d2c9edf2f7b94
5165,"Luke Weiss",37315,1176.48,175.99,4.99,"British Columbia",a9c2a8c0f79849afb53ce520693320e2fba34bcd2632175239569e8b6e2965cb,a9c2a8c0f79849afb53ce520693320e2fba34bcd2632175239569e8b6e2965cb
"Lexmark Z54se Color Inkjet Printer","Luke Weiss",37925,1265.82,90.97,14,"British Columbia",1bbddd2ffd292172227734925db21b9bf71ffd6a987d21100a49221eae6d3c79,1bbddd2ffd292172227734925db21b9bf71ffd6a987d21100a49221eae6d3c79
"StarTAC 7760","Luke Weiss",37925,394.45,65.99,3.99,"British Columbia",38bae6de97818af1458090d80f9d3065d4586a04a29ad041ba2c66e386d96139,38bae6de97818af1458090d80f9d3065d4586a04a29ad041ba2c66e386d96139
"Premier Elliptical Ring Binder, Black","Rob Haberlin",38021,709.33,30.44,1.49,"British Columbia",5dcf35bac7d8efb7113a007427367fa6d80c36a2c758fe0e4c1618a63363f556,5dcf35bac7d8efb7113a007427367fa6d80c36a2c758fe0e4c1618a63363f556
"Wilson Jones DublLock� D-Ring Binders","Julie Creighton",38336,2.82,6.75,2.99,"British Columbia",1085e78492581052ae94296a6cf49ea4a314da7618b65270dc8036d0c329e324,1085e78492581052ae94296a6cf49ea4a314da7618b65270dc8036d0c329e324
"Micro Innovations 104 Keyboard","Julie Creighton",38336,-116.45,10.97,6.5,"British Columbia",63097b716daa117b985212c731eea6c482c6fa0dceca32d0c7db85d63c5de3f0,63097b716daa117b985212c731eea6c482c6fa0dceca32d0c7db85d63c5de3f0
"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry","Justin Knight",38565,-11.69,10.64,5.16,"British Columbia",ee5cc794ebf8deb208a15c182218f09b4860807b35c89c3ef93102a350cfd06a,ee5cc794ebf8deb208a15c182218f09b4860807b35c89c3ef93102a350cfd06a
"Eureka Disposable Bags for Sanitaire� Vibra Groomer I� Upright Vac","Sally Knutson",39783,-94.76,4.06,6.89,"British Columbia",32ef04badd5b949d9173bff2a3826cc5bf5ca94cf7e81a0f291a582c84beccda,32ef04badd5b949d9173bff2a3826cc5bf5ca94cf7e81a0f291a582c84beccda
"GBC Standard Plastic Binding Systems Combs","Sally Knutson",39783,5.02,8.85,5.6,"British Columbia",e066d94201d3df61ab78ba9fa9e54087c424a53eb12251c04fd3733fb96d3f57,e066d94201d3df61ab78ba9fa9e54087c424a53eb12251c04fd3733fb96d3f57
"Avery 520","Sally Knutson",39783,39.9,3.15,0.5,"British Columbia",aed2385ae1bdea093026ab17e082cd30b4d8ce8cf8dc800c77369e05afc3d879,aed2385ae1bdea093026ab17e082cd30b4d8ce8cf8dc800c77369e05afc3d879
"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote","Michelle Arnett",42500,437.07,48.92,4.5,"British Columbia",b8533acc479f64fc81133311249ab5d6a524ddeaefca2c9882d06ac37814bf2f,b8533acc479f64fc81133311249ab5d6a524ddeaefca2c9882d06ac37814bf2f
"Cardinal Slant-D� Ring Binder, Heavy Gauge Vinyl","Michelle Arnett",42500,-10.48,8.69,2.99,"British Columbia",b8716eaa83cc2d179ae250a9d5534577ca93c2cda067cca07a9c8f230f8950e7,b8716eaa83cc2d179ae250a9d5534577ca93c2cda067cca07a9c8f230f8950e7
"Fiskars� Softgrip Scissors","Julie Creighton",44162,42.76,10.98,3.37,"British Columbia",a7ff7ae8860e270359d46152b6371834b4b0f44f2ec231c173afac46531f08ee,a7ff7ae8860e270359d46152b6371834b4b0f44f2ec231c173afac46531f08ee
"TOPS Money Receipt Book, Consecutively Numbered in Red,","Sally Knutson",44256,48.45,8.01,2.87,"British Columbia",2c8f3d8c332db09fddfa40a2fca8465e0df4e0e1506c433f614d6470cd728ac1,2c8f3d8c332db09fddfa40a2fca8465e0df4e0e1506c433f614d6470cd728ac1
"Xerox 226","Sally Knutson",44256,-38.72,6.48,5.84,"British Columbia",b5ea85bbdb6e2c55c278570ca489797528a2dd1c8fc0cd879b7b83fc4f1731cd,b5ea85bbdb6e2c55c278570ca489797528a2dd1c8fc0cd879b7b83fc4f1731cd
"Sanford 52201 APSCO Electric Pencil Sharpener","Sally Knutson",44256,182.15,40.97,8.99,"British Columbia",e4890ebbfd7ac277cd4a08567ffa4ffe0b4e2fb7721d810b066b902d3eca57d1,e4890ebbfd7ac277cd4a08567ffa4ffe0b4e2fb7721d810b066b902d3eca57d1
"Laminate Occasional Tables","Sally Knutson",44320,-1640.51,154.13,69,"British Columbia",38b9235db42e34d46568960f82956c87d396e63ce168b92123344be188221551,38b9235db42e34d46568960f82956c87d396e63ce168b92123344be188221551
"Round Ring Binders","Kimberly Carter",45377,-22.9,2.08,1.49,"British Columbia",c7f6feb15e1891c8048a6d1d5ff765671a9d2c9d99486138fae99a438d4c2091,c7f6feb15e1891c8048a6d1d5ff765671a9d2c9d99486138fae99a438d4c2091
"Durable Pressboard Binders","Rob Haberlin",47367,-0.17,3.8,1.49,"British Columbia",363cc98688587a53ea65cbfc6200f9ae51a2ecf4505cf5e0a9cf06a4915f3aa7,363cc98688587a53ea65cbfc6200f9ae51a2ecf4505cf5e0a9cf06a4915f3aa7
"Avery 52","Rob Haberlin",47367,2.28,3.69,0.5,"British Columbia",503b65a6911eeb290752ad035c3eb6399199302ab01a0f0aee73ff69c2a114e5,503b65a6911eeb290752ad035c3eb6399199302ab01a0f0aee73ff69c2a114e5
"Avery 492","Sally Knutson",47750,36.64,2.88,0.5,"British Columbia",0151d45b15bcd95f53b33afd6242a2076401f298dcff3e18a9ebc0d6fb438b26,0151d45b15bcd95f53b33afd6242a2076401f298dcff3e18a9ebc0d6fb438b26
"Executive Impressions 13"" Chairman Wall Clock","Sally Knutson",47750,216.12,25.38,8.99,"British Columbia",88c5083456250b2c57f5cff815ba427e1fa4faaac76b174bb84566da198e38ea,88c5083456250b2c57f5cff815ba427e1fa4faaac76b174bb84566da198e38ea
"Binder Posts","Marina Lichtenstein",48388,-13.33,5.74,5.01,"British Columbia",95566304bd75f9bfde0fd7714511ef5afce87190fdea476c25e63819323a76e2,95566304bd75f9bfde0fd7714511ef5afce87190fdea476c25e63819323a76e2
"Avery 498","Christina DeMoss",49059,45.51,2.89,0.5,"British Columbia",538cf34fb48041956d12987e9c6aafe9320d3a0e6080c2c5012adef0b723c30d,538cf34fb48041956d12987e9c6aafe9320d3a0e6080c2c5012adef0b723c30d
"Xerox 1891","Christina DeMoss",49059,32.86,48.91,5.81,"British Columbia",e3e393c95d0b7716e3e35962583268d8fd39fb31d30b9f5bc647e69ca33789d0,e3e393c95d0b7716e3e35962583268d8fd39fb31d30b9f5bc647e69ca33789d0
"DIXON Oriole� Pencils","Luke Weiss",49510,-6.22,2.58,1.3,"British Columbia",164ec951d0b1bd89374cff9b8b175f6cc1444580adb0d9f8a193505e5f8e2a19,164ec951d0b1bd89374cff9b8b175f6cc1444580adb0d9f8a193505e5f8e2a19
"Avery Durable Binders","Sally Knutson",49634,10.91,2.88,1.49,"British Columbia",11ca06d9879c0cbb9aefe214fa59a2c97221add3f7d333729da8cb6da6d96256,11ca06d9879c0cbb9aefe214fa59a2c97221add3f7d333729da8cb6da6d96256
"Avery 510","Michelle Arnett",50210,82.3,3.75,0.5,"British Columbia",5c8fc81f4069c8d060501303159a04180fcf105f5a324499cfd314d51ecff7d2,5c8fc81f4069c8d060501303159a04180fcf105f5a324499cfd314d51ecff7d2
"Super Bands, 12/Pack","Michelle Arnett",50210,-30.26,1.86,2.58,"British Columbia",c8e3b5e20ce891cac289d3554a745ee7ebe36845797f98b3c04d21f801792edb,c8e3b5e20ce891cac289d3554a745ee7ebe36845797f98b3c04d21f801792edb
"iDEN i95","Sanjit Chand",50503,-186.33,65.99,19.99,"British Columbia",d07a99b07b76395681e073ff02f0463c4d12bde84c607a92751d788e0d99c5f1,d07a99b07b76395681e073ff02f0463c4d12bde84c607a92751d788e0d99c5f1
"Staples 6 Outlet Surge","Anthony Johnson",50816,-35.94,11.97,4.98,"British Columbia",32ffd82f01e8adb6584f5d2e3747effcfd7ba0da47ed69885c10b4cc179d435b,32ffd82f01e8adb6584f5d2e3747effcfd7ba0da47ed69885c10b4cc179d435b
"Lock-Up Easel 'Spel-Binder'","Anthony Johnson",50816,302.8,28.53,1.49,"British Columbia",017c2596bf4afa6fde276230bc7ffc63178f5373d028e99523ca02c85339970c,017c2596bf4afa6fde276230bc7ffc63178f5373d028e99523ca02c85339970c
"Memorex 4.7GB DVD+R, 3/Pack","Anthony Johnson",50816,-12.46,15.28,1.99,"British Columbia",6f2858617963cc5062437b4f90769bd9add8f4384b1ea7758b31d908b127679b,6f2858617963cc5062437b4f90769bd9add8f4384b1ea7758b31d908b127679b
"3M Polarizing Task Lamp with Clamp Arm, Light Gray","Luke Weiss",51073,958.8,136.98,24.49,"British Columbia",18dad0eb2ea8cbc0039c7cbc5a6883a31276cc88e4d981e8f51375ab8fd62232,18dad0eb2ea8cbc0039c7cbc5a6883a31276cc88e4d981e8f51375ab8fd62232
"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2","Luke Weiss",51073,813.35,30.93,3.92,"British Columbia",9cd8002478c36dbdd880ac563354252e869069a66a6ee6ac44e5b04741d3a894,9cd8002478c36dbdd880ac563354252e869069a66a6ee6ac44e5b04741d3a894
"Office Star Flex Back Scooter Chair with White Frame","Rob Haberlin",51584,176.04,110.98,30,"British Columbia",cc1c2091b728032af534341a12e2a02ce1e0dabb40a8ad0925388342380e7e6f,cc1c2091b728032af534341a12e2a02ce1e0dabb40a8ad0925388342380e7e6f
"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock","Monica Federle",51879,372.26,51.94,19.99,"British Columbia",5c934ae2c567bb8326a5208cfbb920df04a3c1ccf498a3cf714c34eedc435a44,5c934ae2c567bb8326a5208cfbb920df04a3c1ccf498a3cf714c34eedc435a44
"Southworth 25% Cotton Premium Laser Paper and Envelopes","Monica Federle",51879,212.06,19.98,8.68,"British Columbia",e2adef7aa80ed2c6900d3b28096f014931466dc876cbd45ee77752ab9244cee9,e2adef7aa80ed2c6900d3b28096f014931466dc876cbd45ee77752ab9244cee9
"Howard Miller 12-3/4 Diameter Accuwave DS � Wall Clock","Kimberly Carter",52288,545.11,78.69,19.99,"British Columbia",16bc454807b0dedd3d461a4fe7ddaeb227354171caa5ec1904cd9c6536f12a8e,16bc454807b0dedd3d461a4fe7ddaeb227354171caa5ec1904cd9c6536f12a8e
"Lock-Up Easel 'Spel-Binder'","Michelle Arnett",53190,74.64,28.53,1.49,"British Columbia",e5c558f792f74ad678c1454c43f421d12b6cc14a7c237fd32a1e2d727d90cf43,e5c558f792f74ad678c1454c43f421d12b6cc14a7c237fd32a1e2d727d90cf43
"StarTAC 7760","Michelle Arnett",53190,-170.53,65.99,3.99,"British Columbia",7951fcc82fa38b06bd3406c53466a30fd42b19c928ace62eabd67a0ea0214820,7951fcc82fa38b06bd3406c53466a30fd42b19c928ace62eabd67a0ea0214820
"Seth Thomas 12"" Clock w/ Goldtone Case","Sanjit Chand",53536,109.16,22.98,7.58,"British Columbia",86eb1b9c67075e770a7e2133eb7f550ca65346a21a75d1585c8bf398ef6ce94f,86eb1b9c67075e770a7e2133eb7f550ca65346a21a75d1585c8bf398ef6ce94f
